BEY_20141000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.620309
BEY_20141000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.621309
BEY_20141000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.622309
BEY_20141100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.664320
BEY_20141100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.668317
BEY_20141100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.669317
BEY_20141100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.670316
BEY_20141200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.711290
BEY_20141200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.716288
BEY_20141200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.717288
BEY_20141200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.718287
BEY_20150100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.781294
BEY_20150100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.785293
BEY_20150100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.786293
BEY_20150100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.788291
BEY_20150200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.824269
BEY_20150200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.827268
BEY_20150200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.829266
BEY_20150200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.830266
BEY_20150300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.869267
BEY_20150300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.872267
BEY_20150300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.873264
BEY_20150300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.874265
BEY_20150400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.907695
BEY_20150400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.910936
BEY_20150400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.911935
BEY_20150400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.913934
BEY_20150500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.946916
BEY_20150500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.949912
BEY_20150500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.950911
BEY_20150500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.952910
BEY_20150600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:38.990887
BEY_20150600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.994887
BEY_20150600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.997885
BEY_20150600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:38.999881
BEY_20150700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:39.033860
BEY_20150700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.037859
BEY_20150700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.038857
BEY_20150700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.040858
BEY_20150800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:39.076748
BEY_20150800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.080748
BEY_20150800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.081745
BEY_20150800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.083744
BEY_20150900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:39.115727
BEY_20150900_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.119721
BEY_20150900_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.120723
BEY_20150900_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.122720
BEY_20151000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:39.156699
BEY_20151000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.160696
BEY_20151000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.163695
BEY_20151000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.166717
BEY_20151100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:45:39.208667
BEY_20151100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.211665
BEY_20151100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.213664
BEY_20151100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:45:39.216664
BEY_20090100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.741548
BEY_20090100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.744545
BEY_20090100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.746544
BEY_20090100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.747543
BEY_20090200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.789521
BEY_20090200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.793516
BEY_20090200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.794514
BEY_20090200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.796513
BEY_20090300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.845483
BEY_20090300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.848484
BEY_20090300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.850481
BEY_20090300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.851480
BEY_20090400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.895961
BEY_20090400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.898962
BEY_20090400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.899959
BEY_20090400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.901959
BEY_20090500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.945789
BEY_20090500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.948786
BEY_20090500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.950786
BEY_20090500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.951785
BEY_20090600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:27.994857
BEY_20090600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.997855
BEY_20090600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.998855
BEY_20090600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:27.999854
BEY_20090700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.065836
BEY_20090700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.068833
BEY_20090700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.070832
BEY_20090700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.072829
BEY_20090800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.114955
BEY_20090800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.117950
BEY_20090800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.118950
BEY_20090800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.119950
BEY_20090900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.163929
BEY_20090900_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.167920
BEY_20090900_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.168920
BEY_20090900_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.170919
BEY_20091000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.215890
BEY_20091000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.219888
BEY_20091000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.220887
BEY_20091000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.221890
BEY_20091100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.265862
BEY_20091100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.269859
BEY_20091100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.270857
BEY_20091100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.272855
BEY_20091200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.311832
BEY_20091200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.315830
BEY_20091200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.317828
BEY_20091200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.318827
BEY_20100100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.443410
BEY_20100100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.449407
BEY_20100100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.451407
BEY_20100100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.454404
BEY_20100200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.501345
BEY_20100200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.504342
BEY_20100200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.507341
BEY_20100200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.509341
BEY_20100300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.554584
BEY_20100300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.558582
BEY_20100300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.559583
BEY_20100300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.560580
BEY_20100400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.607342
BEY_20100400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.611338
BEY_20100400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.612337
BEY_20100400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.613337
BEY_20100500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.703334
BEY_20100500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.708330
BEY_20100500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.709330
BEY_20100500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.711329
BEY_20100600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.756301
BEY_20100600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.760299
BEY_20100600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.761299
BEY_20100600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.763296
BEY_20100700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.804026
BEY_20100700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.808023
BEY_20100700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.809025
BEY_20100700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.811022
BEY_20100800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.855993
BEY_20100800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.859991
BEY_20100800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.860990
BEY_20100800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.861989
BEY_20100900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.905962
BEY_20100900_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.908961
BEY_20100900_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.910960
BEY_20100900_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.911959
BEY_20101000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:28.953936
BEY_20101000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.956932
BEY_20101000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.957933
BEY_20101000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:28.958931
BEY_20101100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.003903
BEY_20101100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.007900
BEY_20101100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.008899
BEY_20101100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.009901
BEY_20101200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.053891
BEY_20101200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.057887
BEY_20101200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.059888
BEY_20101200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.060887
BEY_20110100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.108859
BEY_20110100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.111855
BEY_20110100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.113857
BEY_20110100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.114853
BEY_20110200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.167823
BEY_20110200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.171818
BEY_20110200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.172817
BEY_20110200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.173816
BEY_20110300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.229778
BEY_20110300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.233774
BEY_20110300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.234774
BEY_20110300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.236773
BEY_20110400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.286616
BEY_20110400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.300607
BEY_20110400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.301607
BEY_20110400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.306605
BEY_20110500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.354573
BEY_20110500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.357571
BEY_20110500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.359572
BEY_20110500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.360570
BEY_20110600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.402042
BEY_20110600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.406040
BEY_20110600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.407039
BEY_20110600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.409039
BEY_20110700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.455542
BEY_20110700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.459542
BEY_20110700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.460541
BEY_20110700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.461541
BEY_20110800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.501518
BEY_20110800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.505514
BEY_20110800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.506513
BEY_20110800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.508515
BEY_20110900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.553485
BEY_20110900_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.557481
BEY_20110900_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.558483
BEY_20110900_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.559480
BEY_20111000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.603453
BEY_20111000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.607450
BEY_20111000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.609450
BEY_20111000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.610450
BEY_20111100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.654423
BEY_20111100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.659418
BEY_20111100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.661418
BEY_20111100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.662417
BEY_20111200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.705391
BEY_20111200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.708389
BEY_20111200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.709387
BEY_20111200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.711387
BEY_20120100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.750362
BEY_20120100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.753361
BEY_20120100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.755362
BEY_20120100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.756360
BEY_20120200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.797335
BEY_20120200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.800333
BEY_20120200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.801331
BEY_20120200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.803332
BEY_20120300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.846348
BEY_20120300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.849346
BEY_20120300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.850347
BEY_20120300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.852346
BEY_20120400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.893320
BEY_20120400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.897317
BEY_20120400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.898317
BEY_20120400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.899316
BEY_20120500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:29.953282
BEY_20120500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.956281
BEY_20120500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.957282
BEY_20120500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:29.959279
BEY_20120600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.003252
BEY_20120600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.006249
BEY_20120600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.007249
BEY_20120600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.009247
BEY_20120700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.053243
BEY_20120700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.059238
BEY_20120700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.060237
BEY_20120700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.061237
BEY_20120800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.106208
BEY_20120800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.109206
BEY_20120800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.111206
BEY_20120800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.112206
BEY_20120900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.153195
BEY_20120900_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.157194
BEY_20120900_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.158193
BEY_20120900_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.159192
BEY_20121000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.203165
BEY_20121000_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.207163
BEY_20121000_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.208165
BEY_20121000_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.209162
BEY_20121100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.253136
BEY_20121100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.257134
BEY_20121100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.258135
BEY_20121100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.260132
BEY_20121200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.308101
BEY_20121200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.312099
BEY_20121200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.313099
BEY_20121200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.315097
BEY_20130100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.357087
BEY_20130100_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.361085
BEY_20130100_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.362082
BEY_20130100_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.363082
BEY_20130200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.404871
BEY_20130200_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.407868
BEY_20130200_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.408867
BEY_20130200_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.409867
BEY_20130300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.450348
BEY_20130300_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.453347
BEY_20130300_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.455346
BEY_20130300_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.457344
BEY_20130400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.504317
BEY_20130400_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.508313
BEY_20130400_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.509312
BEY_20130400_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.511311
BEY_20130500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.555285
BEY_20130500_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.558282
BEY_20130500_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.559283
BEY_20130500_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.561280
BEY_20130600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.616408
BEY_20130600_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.620408
BEY_20130600_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.621406
BEY_20130600_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.623405
BEY_20130700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.668263
BEY_20130700_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.671259
BEY_20130700_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.673259
BEY_20130700_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.674259
BEY_20130800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.714235
BEY_20130800_60pp.ffh         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.717231
BEY_20130800_60pp.ffd         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.719231
BEY_20130800_60pp.csv         |        local dir        |             processing failure at:  |  2020-07-24 15:46:30.720229
BEY_20130900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2020-07-24 15:46:30.759217
